event_id,event_type,event_ts,trip_id,trip_publish_ts,trip_departure_ts,departure_city,destination_city,driver_id,driver_name,passenger_id,passenger_name,price_per_seat,seats_total,seats_change,reservation_id,reservation_status
EVTXVC3JNMZIT,reservation_created,2025-06-10 05:18:45,TRP0347,2025-05-24 20:40:00,2025-06-10 22:40:00,Gafsa,Ben Arous,DRV0025,Ahmed Ferjani,PAS0116,Ameni Gharbi,25.8,3,1,RSVHMRI2XFLZK,active
EVTBPOJUKI2S6,reservation_created,2025-06-10 07:16:27,TRP0152,2025-06-04 14:35:00,2025-06-14 17:35:00,Kebili,Nabeul,DRV0025,Ahmed Ferjani,PAS0238,Youssef Guezguez,27.0,4,1,RSVD4FWK06S80,active
EVT1UNPF1317P,reservation_created,2025-06-10 07:48:47,TRP1381,2025-06-05 04:50:00,2025-06-16 09:50:00,Tozeur,Hammamet,DRV0053,Khalil Khelifi,PAS0065,Eya Guezguez,25.9,3,1,RSVHMW4IFSN2S,active
EVTPEC35X92BT,reservation_created,2025-06-10 08:00:50,TRP0986,2025-06-09 16:00:00,2025-06-30 17:00:00,Tozeur,Kebili,DRV0025,Ahmed Ferjani,PAS0344,Asma Trabelsi,6.6,3,1,RSV1HKMIX3BZU,active
EVTR0BURI0PRC,reservation_created,2025-06-10 09:43:14,TRP0298,2025-06-06 21:10:00,2025-06-21 08:10:00,Tunis,Kairouan,DRV0014,Mouna Bouslama,PAS0156,Ahmed Jebali,10.1,4,1,RSVFB0GQ3A7C1,active
EVTI064VJ2MWY,trip_published,2025-06-10 11:05:00,TRP0887,2025-06-10 11:05:00,2025-06-26 12:05:00,Mahdia,Gafsa,DRV0023,Khalil Masmoudi,,,26.5,4,0,,
EVTFE85S0I99N,trip_published,2025-06-10 13:45:00,TRP0098,2025-06-10 13:45:00,2025-06-19 18:45:00,Beja,Kairouan,DRV0055,Sami Zouari,,,13.4,3,0,,
EVTWT3UBJVJKX,trip_published,2025-06-10 15:05:00,TRP1485,2025-06-10 15:05:00,2025-06-24 16:05:00,Sfax,Kebili,DRV0031,Youssef Masmoudi,,,20.5,4,0,,
EVTWZMAGE3WW5,reservation_created,2025-06-10 15:44:56,TRP0152,2025-06-04 14:35:00,2025-06-14 17:35:00,Kebili,Nabeul,DRV0025,Ahmed Ferjani,PAS0105,Mehdi Zouari,27.0,4,1,RSV06DIMQZ300,active
EVTTAIP1KELBU,trip_published,2025-06-10 15:45:00,TRP1118,2025-06-10 15:45:00,2025-06-17 19:45:00,Manouba,Kairouan,DRV0047,Hedi Karray,,,18.2,3,0,,
EVTXPBH45JAOP,reservation_created,2025-06-10 16:54:49,TRP1817,2025-06-05 09:00:00,2025-06-15 13:00:00,Mahdia,Gabes,DRV0030,Bilel Chaabane,PAS0230,Hedi Zouari,26.1,3,1,RSVTN9BWJ33SK,active
EVTW7S3GOF2NN,trip_published,2025-06-10 18:10:00,TRP0233,2025-06-10 18:10:00,2025-06-24 19:10:00,Monastir,Sousse,DRV0059,Eya Gharbi,,,11.4,3,0,,
EVTII88BYCZNY,trip_published,2025-06-10 19:25:00,TRP0228,2025-06-10 19:25:00,2025-06-19 02:25:00,Zarzis,Mahdia,DRV0040,Mehdi Hammami,,,18.9,3,0,,
EVTPFLWX1YLU6,reservation_created,2025-06-10 20:06:48,TRP2021,2025-06-06 20:40:00,2025-06-12 07:40:00,Nabeul,Hammamet,DRV0052,Youssef Khelifi,PAS0427,Ines Ferjani,11.4,3,1,RSV4650HE54K0,active
EVT8RLC8S4ZMZ,reservation_created,2025-06-10 21:05:20,TRP2006,2025-06-08 12:15:00,2025-06-27 17:15:00,Gabes,Sousse,DRV0058,Ines Souissi,PAS0082,Mouna Hammami,25.2,3,1,RSVVDQL0FSOP0,active
EVTRLTG4O4C1Y,reservation_created,2025-06-10 21:37:04,TRP0345,2025-05-29 08:20:00,2025-06-11 10:20:00,Djerba,Gabes,DRV0049,Sarra Bouslama,PAS0453,Mariem Trabelsi,12.9,4,1,RSV3W6RCXXYP0,active
EVT88EQ1RAGZA,reservation_created,2025-06-10 21:59:52,TRP2387,2025-06-09 11:20:00,2025-06-12 14:20:00,Kairouan,Gafsa,DRV0011,Bilel Jebali,PAS0398,Ilyes Ferjani,15.1,4,1,RSVZB1OD787VN,active
EVTV7HS1TLQ4T,trip_published,2025-06-11 00:05:00,TRP2496,2025-06-11 00:05:00,2025-06-17 07:05:00,Djerba,Sfax,DRV0025,Ahmed Ferjani,,,24.1,2,0,,
EVTEP5ZPLYO0S,reservation_created,2025-06-11 00:33:45,TRP0034,2025-06-05 06:35:00,2025-06-13 07:35:00,Manouba,Gafsa,DRV0029,Hedi Karray,PAS0251,Mouna Dali,26.0,2,1,RSV4ISRCAXHCY,active
EVTSDFDR125NZ,reservation_created,2025-06-11 02:08:31,TRP2158,2025-06-08 16:15:00,2025-06-22 01:15:00,Nabeul,Kebili,DRV0043,Nour Ben Youssef,PAS0083,Sami Guezguez,24.3,3,1,RSV6KSIGTJAC2,active
EVTZC5YPOH41O,trip_published,2025-06-11 02:40:00,TRP0553,2025-06-11 02:40:00,2025-07-01 08:40:00,Hammamet,Kebili,DRV0038,Ilyes Dali,,,29.1,2,0,,
EVT7OZBQYCG3Q,reservation_created,2025-06-11 06:55:28,TRP0986,2025-06-09 16:00:00,2025-06-30 17:00:00,Tozeur,Kebili,DRV0025,Ahmed Ferjani,PAS0459,Mehdi Souissi,6.6,3,1,RSV41HAXPTG7P,active
EVTTJXJP5EENM,reservation_created,2025-06-11 07:09:12,TRP1500,2025-06-09 03:55:00,2025-06-23 08:55:00,Nabeul,Manouba,DRV0010,Mehdi Ben Ali,PAS0487,Wassim Zouari,7.2,4,1,RSVOT26SO59EN,active
EVT81V0Z9546P,reservation_cancelled,2025-06-11 07:38:09,TRP1354,2025-06-04 03:15:00,2025-06-14 07:15:00,Sousse,Beja,DRV0037,Aziz Guezguez,PAS0143,Bilel Bouazizi,20.2,4,-1,RSVO3N6LO8IRA,cancelled
EVTI3NETXXP4W,trip_published,2025-06-11 09:10:00,TRP0615,2025-06-11 09:10:00,2025-06-25 18:10:00,Monastir,Djerba,DRV0045,Nour Mansouri,,,33.0,3,0,,
EVTI0098TWRSY,reservation_created,2025-06-11 09:24:52,TRP1118,2025-06-10 15:45:00,2025-06-17 19:45:00,Manouba,Kairouan,DRV0047,Hedi Karray,PAS0034,Aziz Ben Youssef,18.2,3,1,RSVUEO3G7M1EK,active
EVTCC1EFPLQ4W,trip_published,2025-06-11 11:25:00,TRP1579,2025-06-11 11:25:00,2025-06-15 13:25:00,Gabes,Bizerte,DRV0030,Bilel Chaabane,,,10.7,4,0,,
EVT8T2TKX0WLJ,reservation_created,2025-06-11 11:29:11,TRP0871,2025-06-05 11:35:00,2025-06-22 13:35:00,Ben Arous,Kairouan,DRV0013,Rim Bouazizi,PAS0116,Ameni Gharbi,18.9,3,1,RSVRIC9W3PUYY,active
EVT8GO9EBICN9,trip_published,2025-06-11 12:20:00,TRP1475,2025-06-11 12:20:00,2025-06-15 16:20:00,Jendouba,Gafsa,DRV0024,Mouna Dali,,,9.3,3,0,,
EVT8LM2HH54L2,reservation_created,2025-06-11 12:48:02,TRP1797,2025-05-30 07:45:00,2025-06-12 17:45:00,Ariana,Tunis,DRV0038,Ilyes Dali,PAS0450,Ilyes Saidi,11.4,3,1,RSV2CQMDVH0TA,active
EVTJP09U7PHFO,reservation_created,2025-06-11 13:10:35,TRP1107,2025-06-02 07:40:00,2025-06-13 14:40:00,Sfax,Kairouan,DRV0045,Nour Mansouri,PAS0063,Rim Karray,13.7,2,1,RSVPWPG1ZL3PU,active
EVT6PXUWI98FR,reservation_created,2025-06-11 13:18:37,TRP2387,2025-06-09 11:20:00,2025-06-12 14:20:00,Kairouan,Gafsa,DRV0011,Bilel Jebali,PAS0370,Skander Guezguez,15.1,4,2,RSVPANNHDPR8E,active
EVTD389D1F7JX,reservation_created,2025-06-11 14:00:25,TRP1107,2025-06-02 07:40:00,2025-06-13 14:40:00,Sfax,Kairouan,DRV0045,Nour Mansouri,PAS0177,Mehdi Souissi,13.7,2,1,RSVZKB134TBNX,active
EVT3ZJFLNOUE6,trip_published,2025-06-11 16:20:00,TRP1122,2025-06-11 16:20:00,2025-06-14 17:20:00,Zarzis,Ariana,DRV0036,Hedi Ben Youssef,,,36.3,2,0,,
EVTVR8HIPFKWX,reservation_created,2025-06-11 17:30:27,TRP1579,2025-06-11 11:25:00,2025-06-15 13:25:00,Gabes,Bizerte,DRV0030,Bilel Chaabane,PAS0062,Ameni Chaabane,10.7,4,1,RSVM6OLNU289U,active
EVT24OOG2TLTT,trip_published,2025-06-11 18:15:00,TRP2188,2025-06-11 18:15:00,2025-06-18 18:15:00,Tunis,Ben Arous,DRV0046,Youssef Masmoudi,,,10.9,2,0,,
EVTLGIGCUJ7IL,trip_published,2025-06-11 20:20:00,TRP1718,2025-06-11 20:20:00,2025-07-02 20:20:00,Gafsa,Jendouba,DRV0003,Asma Karray,,,13.2,3,0,,
EVTP0LRJATL77,reservation_cancelled,2025-06-11 22:17:20,TRP0152,2025-06-04 14:35:00,2025-06-14 17:35:00,Kebili,Nabeul,DRV0025,Ahmed Ferjani,PAS0105,Mehdi Zouari,27.0,4,-1,RSV06DIMQZ300,cancelled
EVTAWXIG6HARC,reservation_created,2025-06-11 22:18:07,TRP2021,2025-06-06 20:40:00,2025-06-12 07:40:00,Nabeul,Hammamet,DRV0052,Youssef Khelifi,PAS0487,Wassim Zouari,11.4,3,1,RSVG21E0Y7HPH,active
EVTURE6RYPI7W,reservation_cancelled,2025-06-11 23:13:35,TRP2021,2025-06-06 20:40:00,2025-06-12 07:40:00,Nabeul,Hammamet,DRV0052,Youssef Khelifi,PAS0487,Wassim Zouari,11.4,3,-1,RSVG21E0Y7HPH,cancelled
EVT49RGACWAQA,reservation_created,2025-06-11 23:14:39,TRP0017,2025-05-31 05:30:00,2025-06-13 14:30:00,Djerba,Sousse,DRV0030,Bilel Chaabane,PAS0452,Nour Ferjani,20.3,3,1,RSVJJ4UGG6SO0,active
EVTFUMYID4VJO,trip_published,2025-06-12 00:20:00,TRP1751,2025-06-12 00:20:00,2025-06-21 07:20:00,Ariana,Gabes,DRV0009,Asma Dali,,,25.6,3,0,,
EVTFRTXS6Y04N,reservation_created,2025-06-12 00:34:34,TRP0298,2025-06-06 21:10:00,2025-06-21 08:10:00,Tunis,Kairouan,DRV0014,Mouna Bouslama,PAS0036,Eya Bouazizi,10.1,4,2,RSVPTV9L660NF,active
EVTTIPWL51CTA,trip_published,2025-06-12 00:40:00,TRP1356,2025-06-12 00:40:00,2025-07-02 11:40:00,Nabeul,Kairouan,DRV0028,Ahmed Khelifi,,,6.8,3,0,,
EVTI7LSO2Z6M8,trip_published,2025-06-12 02:00:00,TRP0111,2025-06-12 02:00:00,2025-06-21 09:00:00,Beja,Djerba,DRV0008,Youssef Karray,,,9.5,2,0,,
EVTQQ1HC0SN5H,reservation_created,2025-06-12 02:15:55,TRP0404,2025-06-09 16:35:00,2025-06-20 17:35:00,Ben Arous,Beja,DRV0020,Youssef Saidi,PAS0214,Eya Zouari,22.2,2,1,RSVICJKTZO8MR,active
EVT9T15KCK4ZY,trip_published,2025-06-12 03:05:00,TRP0481,2025-06-12 03:05:00,2025-06-30 08:05:00,Beja,Ben Arous,DRV0050,Wassim Dali,,,21.5,3,0,,
EVTLRJXS22I0I,reservation_created,2025-06-12 03:40:57,TRP1645,2025-06-02 09:00:00,2025-06-17 13:00:00,Jendouba,Kairouan,DRV0024,Mouna Dali,PAS0459,Mehdi Souissi,9.4,2,1,RSVE0W77TT5SW,active
EVT166WF90S9O,reservation_created,2025-06-12 03:42:46,TRP2021,2025-06-06 20:40:00,2025-06-12 07:40:00,Nabeul,Hammamet,DRV0052,Youssef Khelifi,PAS0407,Aziz Gharbi,11.4,3,1,RSV12ZQOJWY53,active
EVTXOGXVX9M3H,reservation_created,2025-06-12 04:33:26,TRP0064,2025-06-05 18:50:00,2025-06-17 03:50:00,Sfax,Tozeur,DRV0021,Sami Ben Ali,PAS0111,Sami Jebali,13.6,2,1,RSVED8WGE3ZIE,active
EVTAT1ITKQ302,reservation_created,2025-06-12 04:39:01,TRP2194,2025-06-07 00:25:00,2025-06-15 08:25:00,Hammamet,Kebili,DRV0001,Aziz Khelifi,PAS0024,Skander Dali,18.9,3,1,RSV2XRK2UTFKD,active
EVTKDTE0M8902,reservation_created,2025-06-12 05:01:27,TRP0098,2025-06-10 13:45:00,2025-06-19 18:45:00,Beja,Kairouan,DRV0055,Sami Zouari,PAS0315,Mariem Ben Ali,13.4,3,1,RSV33AXP4EUC4,active
EVTRN54MYZ0KS,reservation_created,2025-06-12 06:10:10,TRP0657,2025-06-07 19:25:00,2025-06-16 07:25:00,Mahdia,Kairouan,DRV0015,Asma Ben Ali,PAS0306,Mehdi Kouki m,12.5,4,1,RSVEFVBREVRSJ,active
EVTFU3F4K1H3V,trip_published,2025-06-12 06:30:00,TRP0743,2025-06-12 06:30:00,2025-06-21 08:30:00,Ben Arous,Mahdia,DRV0020,Youssef Saidi,,,14.7,2,0,,
EVTYZDCQR8ZMM,trip_published,2025-06-12 06:30:00,TRP0798,2025-06-12 06:30:00,2025-06-17 08:30:00,Hammamet,Zarzis,DRV0022,Asma Zouari,,,29.5,2,0,,
EVT6ACH245L5D,trip_published,2025-06-12 08:20:00,TRP0935,2025-06-12 08:20:00,2025-06-26 19:20:00,Kebili,Nabeul,DRV0058,Ines Souissi,,,27.4,3,0,,
EVT4VZV6U56DC,reservation_created,2025-06-12 08:24:43,TRP1797,2025-05-30 07:45:00,2025-06-12 17:45:00,Ariana,Tunis,DRV0038,Ilyes Dali,PAS0275,Ines Karray,11.4,3,1,RSVQ2LODOR1MS,active
EVT07UGHP72AU,reservation_created,2025-06-12 08:33:03,TRP0194,2025-06-01 08:10:00,2025-06-13 12:10:00,Kairouan,Ben Arous,DRV0047,Hedi Karray,PAS0229,Eya Bouslama,14.6,3,2,RSV88QW2BJ6FF,active
EVTTFPIIAAY7U,reservation_created,2025-06-12 08:33:47,TRP0152,2025-06-04 14:35:00,2025-06-14 17:35:00,Kebili,Nabeul,DRV0025,Ahmed Ferjani,PAS0453,Mariem Trabelsi,27.0,4,1,RSVC89VTH9U0W,active
EVTFWKPSP59D5,reservation_created,2025-06-12 11:35:11,TRP2409,2025-06-08 17:45:00,2025-06-14 17:45:00,Zarzis,Ariana,DRV0056,Ilyes Khelifi,PAS0256,Bilel Ben Ali,34.8,3,1,RSVRGDYVJBAFG,active
EVTLUV0NC2JXW,reservation_created,2025-06-12 11:55:17,TRP1590,2025-06-09 23:30:00,2025-06-17 08:30:00,Gafsa,Monastir,DRV0042,Hedi Bouazizi,PAS0011,Khalil Ferjani,27.2,4,2,RSVCNXHP5VEGJ,active
EVT9UNPFJ8PFZ,reservation_created,2025-06-12 12:30:58,TRP1475,2025-06-11 12:20:00,2025-06-15 16:20:00,Jendouba,Gafsa,DRV0024,Mouna Dali,PAS0084,Ahmed Karray,9.3,3,1,RSVW3BWB4N3FQ,active
EVTM00JCXBPD9,reservation_created,2025-06-12 12:47:42,TRP0871,2025-06-05 11:35:00,2025-06-22 13:35:00,Ben Arous,Kairouan,DRV0013,Rim Bouazizi,PAS0103,Eya Zouari,18.9,3,1,RSV149CHVFQHU,active
EVTZ17YBEX3Y5,reservation_created,2025-06-12 12:52:21,TRP0228,2025-06-10 19:25:00,2025-06-19 02:25:00,Zarzis,Mahdia,DRV0040,Mehdi Hammami,PAS0465,Wassim Ferjani,18.9,3,1,RSVX6SO2D0CFI,active
EVTJE495DCGHA,reservation_created,2025-06-12 13:38:49,TRP1579,2025-06-11 11:25:00,2025-06-15 13:25:00,Gabes,Bizerte,DRV0030,Bilel Chaabane,PAS0167,Khalil Souissi,10.7,4,1,RSVISO8HMOVZX,active
EVT9G0AQM3T57,reservation_created,2025-06-12 14:29:10,TRP2501,2025-06-06 02:35:00,2025-06-15 07:35:00,Beja,Ariana,DRV0017,Ameni Kouki m,PAS0295,Nour Ferjani,25.5,3,1,RSVHX7GXSU9L3,active
EVT00D222K2ZE,reservation_created,2025-06-12 15:11:35,TRP0404,2025-06-09 16:35:00,2025-06-20 17:35:00,Ben Arous,Beja,DRV0020,Youssef Saidi,PAS0221,Wassim Ferjani,22.2,2,1,RSVHSNCXBC7LW,active
EVT9GYTXNPX23,reservation_created,2025-06-12 15:19:12,TRP1923,2025-05-26 10:25:00,2025-06-13 16:25:00,Gafsa,Kebili,DRV0031,Youssef Masmoudi,PAS0047,Ines Kouki m,8.1,2,1,RSVYXS9A01DDE,active
EVTTTWI7B5RLY,reservation_created,2025-06-12 15:26:25,TRP1250,2025-06-08 18:30:00,2025-06-17 19:30:00,Mahdia,Gabes,DRV0044,Wassim Mansouri,PAS0122,Mehdi Trabelsi,29.7,4,1,RSV2K8THQI4VM,active
EVTD9NS06Q07Y,reservation_created,2025-06-12 15:28:24,TRP2501,2025-06-06 02:35:00,2025-06-15 07:35:00,Beja,Ariana,DRV0017,Ameni Kouki m,PAS0283,Mehdi Trabelsi,25.5,3,1,RSVEPLP3FXFIS,active
EVT215YJX5W3O,trip_published,2025-06-12 16:50:00,TRP2203,2025-06-12 16:50:00,2025-06-18 18:50:00,Tunis,Mahdia,DRV0038,Ilyes Dali,,,13.4,3,0,,
EVT2NGELHNCON,trip_published,2025-06-12 18:00:00,TRP1392,2025-06-12 18:00:00,2025-06-18 23:00:00,Ben Arous,Kebili,DRV0058,Ines Souissi,,,25.3,4,0,,
EVTOLE1QXRJB0,trip_published,2025-06-12 18:05:00,TRP1197,2025-06-12 18:05:00,2025-06-14 23:05:00,Zarzis,Kairouan,DRV0017,Ameni Kouki m,,,20.7,3,0,,
EVTA10P32HGQ7,reservation_created,2025-06-12 18:31:47,TRP0887,2025-06-10 11:05:00,2025-06-26 12:05:00,Mahdia,Gafsa,DRV0023,Khalil Masmoudi,PAS0305,Ines Saidi,26.5,4,1,RSVCXJ6ABNYGI,active
EVT96DJ4C6EYN,reservation_created,2025-06-12 18:39:40,TRP1392,2025-06-12 18:00:00,2025-06-18 23:00:00,Ben Arous,Kebili,DRV0058,Ines Souissi,PAS0395,Hedi Saidi,25.3,4,1,RSVMW813OVXTQ,active
EVTHLKEYF4X2Y,reservation_created,2025-06-12 19:25:54,TRP0986,2025-06-09 16:00:00,2025-06-30 17:00:00,Tozeur,Kebili,DRV0025,Ahmed Ferjani,PAS0342,Ines Masmoudi,6.6,3,1,RSVIR3UQEXS01,active
EVTF36NLKQNBW,reservation_created,2025-06-12 19:54:06,TRP1197,2025-06-12 18:05:00,2025-06-14 23:05:00,Zarzis,Kairouan,DRV0017,Ameni Kouki m,PAS0130,Khalil Ferjani,20.7,3,1,RSVHYPI7D4N7E,active
EVT2A2UPLEHG2,reservation_created,2025-06-12 20:02:05,TRP1381,2025-06-05 04:50:00,2025-06-16 09:50:00,Tozeur,Hammamet,DRV0053,Khalil Khelifi,PAS0275,Ines Karray,25.9,3,1,RSVO46G5RMRM7,active
EVTR53WFOBPD0,reservation_created,2025-06-12 21:54:58,TRP0553,2025-06-11 02:40:00,2025-07-01 08:40:00,Hammamet,Kebili,DRV0038,Ilyes Dali,PAS0110,Skander Souissi,29.1,2,1,RSVGLSR4X6Y2M,active
EVT97DVMHV1JM,reservation_created,2025-06-12 22:06:40,TRP2501,2025-06-06 02:35:00,2025-06-15 07:35:00,Beja,Ariana,DRV0017,Ameni Kouki m,PAS0206,Wassim Khelifi,25.5,3,1,RSVGP5CSZFHCQ,active
EVT2IQR2AHNYR,trip_published,2025-06-12 22:15:00,TRP1176,2025-06-12 22:15:00,2025-06-17 06:15:00,Sfax,Ariana,DRV0015,Asma Ben Ali,,,18.5,4,0,,
EVTWDERU2PCOT,reservation_created,2025-06-12 22:38:47,TRP0111,2025-06-12 02:00:00,2025-06-21 09:00:00,Beja,Djerba,DRV0008,Youssef Karray,PAS0356,Eya Ben Ali,9.5,2,1,RSV4E45K5G336,active
EVTGOH0AHCCPT,reservation_created,2025-06-12 22:56:39,TRP0152,2025-06-04 14:35:00,2025-06-14 17:35:00,Kebili,Nabeul,DRV0025,Ahmed Ferjani,PAS0434,Eya Masmoudi,27.0,4,1,RSV09WZ52KE88,active
EVT9MEGTIZN1T,reservation_created,2025-06-12 23:18:16,TRP0111,2025-06-12 02:00:00,2025-06-21 09:00:00,Beja,Djerba,DRV0008,Youssef Karray,PAS0439,Hedi Hammami,9.5,2,1,RSV6559QY8B5G,active
EVTJ1ULV8ALOJ,reservation_created,2025-06-12 23:43:25,TRP0798,2025-06-12 06:30:00,2025-06-17 08:30:00,Hammamet,Zarzis,DRV0022,Asma Zouari,PAS0096,Ines Bouslama,29.5,2,1,RSV2VQTNHJ479,active
EVTPT1OL2YVX3,reservation_created,2025-06-12 23:44:57,TRP1176,2025-06-12 22:15:00,2025-06-17 06:15:00,Sfax,Ariana,DRV0015,Asma Ben Ali,PAS0252,Youssef Guezguez,18.5,4,1,RSV1WQV7QPUSE,active
EVTJDO5QC62HT,reservation_created,2025-06-13 00:28:51,TRP1751,2025-06-12 00:20:00,2025-06-21 07:20:00,Ariana,Gabes,DRV0009,Asma Dali,PAS0365,Eya Mansouri,25.6,3,1,RSV7OBA89FAC5,active
EVTWMDBTYK0MI,reservation_created,2025-06-13 00:40:16,TRP0887,2025-06-10 11:05:00,2025-06-26 12:05:00,Mahdia,Gafsa,DRV0023,Khalil Masmoudi,PAS0054,Eya Gharbi,26.5,4,1,RSVQCHQKS38KR,active
EVT38AHF5BY5Y,reservation_created,2025-06-13 02:08:25,TRP1475,2025-06-11 12:20:00,2025-06-15 16:20:00,Jendouba,Gafsa,DRV0024,Mouna Dali,PAS0037,Youssef Karray,9.3,3,2,RSVJ3W1KV8H3H,active
EVT2OZEZIHBCV,reservation_created,2025-06-13 02:10:05,TRP1354,2025-06-04 03:15:00,2025-06-14 07:15:00,Sousse,Beja,DRV0037,Aziz Guezguez,PAS0374,Skander Guezguez,20.2,4,1,RSVC3ACIJONTV,active
EVTMEWLOSDSNJ,reservation_created,2025-06-13 02:14:01,TRP1929,2025-06-07 02:00:00,2025-06-17 10:00:00,Gafsa,Nabeul,DRV0048,Ilyes Bouslama,PAS0489,Ameni Jebali,27.6,4,1,RSVZRK4CY9V20,active
EVTOL0UMQZLDD,reservation_cancelled,2025-06-13 02:14:51,TRP1107,2025-06-02 07:40:00,2025-06-13 14:40:00,Sfax,Kairouan,DRV0045,Nour Mansouri,PAS0063,Rim Karray,13.7,2,-1,RSVPWPG1ZL3PU,cancelled
EVTHHP8QNLJJN,reservation_created,2025-06-13 02:26:01,TRP0553,2025-06-11 02:40:00,2025-07-01 08:40:00,Hammamet,Kebili,DRV0038,Ilyes Dali,PAS0451,Mouna Souissi,29.1,2,1,RSVK0SIHZ2F73,active
EVT88UOGMVV6V,trip_published,2025-06-13 02:40:00,TRP0579,2025-06-13 02:40:00,2025-06-22 09:40:00,Bizerte,Nabeul,DRV0045,Nour Mansouri,,,12.5,3,0,,
EVTDKAD0O2DH6,reservation_created,2025-06-13 02:51:36,TRP2203,2025-06-12 16:50:00,2025-06-18 18:50:00,Tunis,Mahdia,DRV0038,Ilyes Dali,PAS0204,Ines Zouari,13.4,3,2,RSVFNK85FVR7L,active
EVTTDPOGRA8YC,reservation_created,2025-06-13 02:52:21,TRP1176,2025-06-12 22:15:00,2025-06-17 06:15:00,Sfax,Ariana,DRV0015,Asma Ben Ali,PAS0194,Asma Guezguez,18.5,4,1,RSVCWSIT6YK92,active
EVTO282D8FT33,reservation_created,2025-06-13 03:13:07,TRP0286,2025-06-04 19:20:00,2025-06-17 07:20:00,Ben Arous,Djerba,DRV0026,Mariem Trabelsi,PAS0404,Ilyes Ferjani,21.4,3,1,RSV1YE29A3L6S,active
EVT31DOST5QQF,reservation_created,2025-06-13 04:17:13,TRP0579,2025-06-13 02:40:00,2025-06-22 09:40:00,Bizerte,Nabeul,DRV0045,Nour Mansouri,PAS0140,Nour Trabelsi,12.5,3,1,RSVEJN3G2X8XC,active
EVT0BHSXN09S9,reservation_created,2025-06-13 06:08:21,TRP2081,2025-06-03 16:15:00,2025-06-21 18:15:00,Sousse,Ariana,DRV0043,Nour Ben Youssef,PAS0262,Eya Souissi,16.0,3,1,RSVJ1TAPG20R0,active
EVTE6C6PC96FD,reservation_created,2025-06-13 07:49:53,TRP1392,2025-06-12 18:00:00,2025-06-18 23:00:00,Ben Arous,Kebili,DRV0058,Ines Souissi,PAS0412,Sami Zouari,25.3,4,1,RSVDDEQNX6IVH,active
EVTGNOUVA2UTF,reservation_created,2025-06-13 08:51:49,TRP0743,2025-06-12 06:30:00,2025-06-21 08:30:00,Ben Arous,Mahdia,DRV0020,Youssef Saidi,PAS0372,Wassim Zouari,14.7,2,1,RSV2AF939S4BP,active
EVT7Y0KR4360M,reservation_created,2025-06-13 09:12:01,TRP1250,2025-06-08 18:30:00,2025-06-17 19:30:00,Mahdia,Gabes,DRV0044,Wassim Mansouri,PAS0320,Sami Khelifi,29.7,4,1,RSV0M9MV19MHX,active
EVTRVIKNZROH1,reservation_created,2025-06-13 09:42:39,TRP1118,2025-06-10 15:45:00,2025-06-17 19:45:00,Manouba,Kairouan,DRV0047,Hedi Karray,PAS0291,Asma Jebali,18.2,3,1,RSV4PAID4DADV,active
EVTO01WURNWLZ,reservation_created,2025-06-13 10:10:08,TRP0111,2025-06-12 02:00:00,2025-06-21 09:00:00,Beja,Djerba,DRV0008,Youssef Karray,PAS0439,Hedi Hammami,9.5,2,1,RSV0GTPF48TRP,active
EVTBX2WFIYOWY,trip_published,2025-06-13 11:10:00,TRP0800,2025-06-13 11:10:00,2025-06-18 18:10:00,Jendouba,Sfax,DRV0036,Hedi Ben Youssef,,,14.9,3,0,,
EVTDIGK4VNNSK,reservation_created,2025-06-13 11:13:33,TRP1579,2025-06-11 11:25:00,2025-06-15 13:25:00,Gabes,Bizerte,DRV0030,Bilel Chaabane,PAS0236,Sarra Chaabane,10.7,4,1,RSVGM87Z655PF,active
EVTR1OBE0E9BG,reservation_created,2025-06-13 12:36:17,TRP0798,2025-06-12 06:30:00,2025-06-17 08:30:00,Hammamet,Zarzis,DRV0022,Asma Zouari,PAS0451,Mouna Souissi,29.5,2,1,RSV73L91PQ3C4,active
EVT6522NGRBRJ,reservation_created,2025-06-13 13:39:33,TRP2409,2025-06-08 17:45:00,2025-06-14 17:45:00,Zarzis,Ariana,DRV0056,Ilyes Khelifi,PAS0432,Skander Saidi,34.8,3,1,RSVJNETCJQU9G,active
EVTVUXOGQDEJG,reservation_created,2025-06-13 13:54:35,TRP1359,2025-06-06 01:40:00,2025-06-26 08:40:00,Mahdia,Nabeul,DRV0005,Aziz Khelifi,PAS0242,Bilel Ferjani,12.7,3,2,RSV0G2L027BMA,active
EVTZ9OWUKOX8X,reservation_created,2025-06-13 14:12:19,TRP2287,2025-06-06 23:10:00,2025-06-22 03:10:00,Jendouba,Beja,DRV0045,Nour Mansouri,PAS0451,Mouna Souissi,14.3,4,1,RSV9MJJEJ1WA0,active
EVTN257JEHDOB,reservation_created,2025-06-13 14:32:42,TRP1354,2025-06-04 03:15:00,2025-06-14 07:15:00,Sousse,Beja,DRV0037,Aziz Guezguez,PAS0129,Sami Hammami,20.2,4,1,RSVNPJO0M9RG5,active
EVTFHUYX9CT17,reservation_created,2025-06-13 14:58:57,TRP1590,2025-06-09 23:30:00,2025-06-17 08:30:00,Gafsa,Monastir,DRV0042,Hedi Bouazizi,PAS0100,Aziz Hammami,27.2,4,1,RSVPA147OLT0U,active
